id,query,category,expected_tool,expected_args,expected_action,risk,style,eligible_levels,predicted_tool,predicted_args,confidence,raw_correct,gate_execute,gated_correct,latency_s,reasoning
V1_011,Set GPIO 5 high.,gpio_set,set_gpio,"{'pin': 5, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 5, ""state"": true}",,True,,,2.056247,
V1_012,Set GPIO 5 low.,gpio_set,set_gpio,"{'pin': 5, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 5, ""state"": false}",,True,,,2.056024,
V1_013,Set GPIO 6 high.,gpio_set,set_gpio,"{'pin': 6, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 6, ""state"": true}",,True,,,2.069446,
V1_014,Set GPIO 6 low.,gpio_set,set_gpio,"{'pin': 6, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 6, ""state"": false}",,True,,,2.054768,
V1_015,Set GPIO 7 high.,gpio_set,set_gpio,"{'pin': 7, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 7, ""state"": true}",,True,,,2.06014,
V1_016,Set GPIO 7 low.,gpio_set,set_gpio,"{'pin': 7, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 7, ""state"": false}",,True,,,2.05762,
V1_017,Set GPIO 8 high.,gpio_set,set_gpio,"{'pin': 8, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 8, ""state"": true}",,True,,,2.056426,
V1_018,Set GPIO 8 low.,gpio_set,set_gpio,"{'pin': 8, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 8, ""state"": false}",,True,,,1.979467,
V1_019,Set GPIO 9 high.,gpio_set,set_gpio,"{'pin': 9, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 9, ""state"": true}",,True,,,2.055005,
V1_020,Set GPIO 9 low.,gpio_set,set_gpio,"{'pin': 9, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 9, ""state"": false}",,True,,,2.054176,
V1_021,Set GPIO 10 high.,gpio_set,set_gpio,"{'pin': 10, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 10, ""state"": true}",,True,,,1.944453,
V1_022,Set GPIO 10 low.,gpio_set,set_gpio,"{'pin': 10, 'state': False}",CALL,MEDIUM,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.50102,
V1_023,Set GPIO 11 high.,gpio_set,set_gpio,"{'pin': 11, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 11, ""state"": true}",,True,,,2.507792,
V1_024,Set GPIO 11 low.,gpio_set,set_gpio,"{'pin': 11, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 11, ""state"": false}",,True,,,2.525256,
V1_025,Set GPIO 12 high.,gpio_set,set_gpio,"{'pin': 12, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 12, ""state"": true}",,True,,,1.976603,
V1_026,Set GPIO 12 low.,gpio_set,set_gpio,"{'pin': 12, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 12, ""state"": false}",,True,,,1.975901,
V1_027,Set GPIO 13 high.,gpio_set,set_gpio,"{'pin': 13, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 13, ""state"": true}",,True,,,2.389145,
V1_028,Set GPIO 13 low.,gpio_set,set_gpio,"{'pin': 13, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 13, ""state"": false}",,True,,,2.07204,
V1_029,Set GPIO 14 high.,gpio_set,set_gpio,"{'pin': 14, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 14, ""state"": true}",,True,,,2.398427,
V1_030,Set GPIO 14 low.,gpio_set,set_gpio,"{'pin': 14, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 14, ""state"": false}",,True,,,2.066627,
V1_031,Set GPIO 15 high.,gpio_set,set_gpio,"{'pin': 15, 'state': True}",CALL,MEDIUM,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.623971,
V1_032,Set GPIO 15 low.,gpio_set,set_gpio,"{'pin': 15, 'state': False}",CALL,MEDIUM,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.490568,
V1_033,Set GPIO 16 high.,gpio_set,set_gpio,"{'pin': 16, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 16, ""state"": true}",,True,,,2.177881,
V1_034,Set GPIO 16 low.,gpio_set,set_gpio,"{'pin': 16, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 16, ""state"": false}",,True,,,2.068273,
V1_035,Set GPIO 17 high.,gpio_set,set_gpio,"{'pin': 17, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 17, ""state"": true}",,True,,,2.062744,
V1_036,Set GPIO 17 low.,gpio_set,set_gpio,"{'pin': 17, 'state': False}",CALL,MEDIUM,direct,['full'],get_temperature,{},,False,,,1.366504,
V1_037,Set GPIO 18 high.,gpio_set,set_gpio,"{'pin': 18, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 18, ""state"": true}",,True,,,2.069863,
V1_038,Set GPIO 18 low.,gpio_set,set_gpio,"{'pin': 18, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 18, ""state"": false}",,True,,,2.068101,
V1_039,Set GPIO 19 high.,gpio_set,set_gpio,"{'pin': 19, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 19, ""state"": true}",,True,,,2.069156,
V1_040,Set GPIO 19 low.,gpio_set,set_gpio,"{'pin': 19, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 19, ""state"": false}",,True,,,2.068194,
V1_041,Set GPIO 20 high.,gpio_set,set_gpio,"{'pin': 20, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 20, ""state"": true}",,True,,,2.065134,
V1_042,Set GPIO 20 low.,gpio_set,set_gpio,"{'pin': 20, 'state': False}",CALL,MEDIUM,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.459413,
V1_043,Set GPIO 21 high.,gpio_set,set_gpio,"{'pin': 21, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 21, ""state"": true}",,True,,,2.169342,
V1_044,Set GPIO 21 low.,gpio_set,set_gpio,"{'pin': 21, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 21, ""state"": false}",,True,,,2.16858,
V1_045,Set GPIO 22 high.,gpio_set,set_gpio,"{'pin': 22, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 22, ""state"": true}",,True,,,2.166055,
V1_046,Set GPIO 22 low.,gpio_set,set_gpio,"{'pin': 22, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 22, ""state"": false}",,True,,,2.07143,
V1_047,Set GPIO 23 high.,gpio_set,set_gpio,"{'pin': 23, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 23, ""state"": true}",,True,,,2.410374,
V1_048,Set GPIO 23 low.,gpio_set,set_gpio,"{'pin': 23, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 23, ""state"": false}",,True,,,2.092918,
V1_049,Set GPIO 24 high.,gpio_set,set_gpio,"{'pin': 24, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 24, ""state"": true}",,True,,,2.548114,
V1_050,Set GPIO 24 low.,gpio_set,set_gpio,"{'pin': 24, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 24, ""state"": false}",,True,,,2.199679,
V1_051,Set GPIO 25 high.,gpio_set,set_gpio,"{'pin': 25, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 25, ""state"": true}",,True,,,2.57032,
V1_052,Set GPIO 25 low.,gpio_set,set_gpio,"{'pin': 25, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 25, ""state"": false}",,True,,,2.076051,
V1_053,Set GPIO 26 high.,gpio_set,set_gpio,"{'pin': 26, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 26, ""state"": true}",,True,,,2.440005,
V1_054,Set GPIO 26 low.,gpio_set,set_gpio,"{'pin': 26, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 26, ""state"": false}",,True,,,2.102941,
V1_055,Set GPIO 27 high.,gpio_set,set_gpio,"{'pin': 27, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 27, ""state"": true}",,True,,,2.425144,
V1_056,Set GPIO 27 low.,gpio_set,set_gpio,"{'pin': 27, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 27, ""state"": false}",,True,,,2.025784,
V1_057,Read GPIO 0.,gpio_read,read_gpio,{'pin': 0},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.384996,
V1_058,Read GPIO 1.,gpio_read,read_gpio,{'pin': 1},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.382957,
V1_059,Read GPIO 2.,gpio_read,read_gpio,{'pin': 2},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.400329,
V1_060,Read GPIO 3.,gpio_read,read_gpio,{'pin': 3},CALL,READ_ONLY,direct,['full'],get_temperature,{},,False,,,1.355683,
V1_061,Read GPIO 4.,gpio_read,read_gpio,{'pin': 4},CALL,READ_ONLY,direct,['full'],get_temperature,{},,False,,,1.360599,
V1_062,Read GPIO 5.,gpio_read,read_gpio,{'pin': 5},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.388581,
V1_063,Read GPIO 6.,gpio_read,read_gpio,{'pin': 6},CALL,READ_ONLY,direct,['full'],read_gpio,"{""pin"": 6}",,True,,,1.765929,
V1_064,Read GPIO 7.,gpio_read,read_gpio,{'pin': 7},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.394454,
V1_065,Read GPIO 8.,gpio_read,read_gpio,{'pin': 8},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.477192,
V1_066,Read GPIO 9.,gpio_read,read_gpio,{'pin': 9},CALL,READ_ONLY,direct,['full'],read_gpio,"{""pin"": 9}",,True,,,1.786609,
V1_067,Read GPIO 10.,gpio_read,read_gpio,{'pin': 10},CALL,READ_ONLY,direct,['full'],read_gpio,"{""pin"": 10}",,True,,,1.79796,
V1_068,Read GPIO 11.,gpio_read,read_gpio,{'pin': 11},CALL,READ_ONLY,direct,['full'],read_gpio,"{""pin"": 11}",,True,,,1.790883,
V1_069,What's the state of BCM12?,gpio_read,read_gpio,{'pin': 12},CALL,READ_ONLY,abbrev,['full'],,null,,False,,,1.79227,
V1_070,What's the state of BCM13?,gpio_read,read_gpio,{'pin': 13},CALL,READ_ONLY,abbrev,['full'],,null,,False,,,1.808669,
V1_071,What's the state of BCM14?,gpio_read,read_gpio,{'pin': 14},CALL,READ_ONLY,abbrev,['full'],,null,,False,,,1.805661,
V1_072,What's the state of BCM15?,gpio_read,read_gpio,{'pin': 15},CALL,READ_ONLY,abbrev,['full'],,null,,False,,,1.793213,
V1_073,What's the state of BCM16?,gpio_read,read_gpio,{'pin': 16},CALL,READ_ONLY,abbrev,['full'],get_spi_status,"{""connector"": ""BCM16""}",,False,,,1.530931,
V1_074,What's the state of BCM17?,gpio_read,read_gpio,{'pin': 17},CALL,READ_ONLY,abbrev,['full'],,null,,False,,,1.817959,
V1_075,What's the state of BCM18?,gpio_read,read_gpio,{'pin': 18},CALL,READ_ONLY,abbrev,['full'],,null,,False,,,1.801026,
V1_076,What's the state of BCM19?,gpio_read,read_gpio,{'pin': 19},CALL,READ_ONLY,abbrev,['full'],,null,,False,,,1.382186,
V1_077,What's the state of BCM20?,gpio_read,read_gpio,{'pin': 20},CALL,READ_ONLY,abbrev,['full'],,null,,False,,,1.796672,
V1_078,What's the state of BCM21?,gpio_read,read_gpio,{'pin': 21},CALL,READ_ONLY,abbrev,['full'],,null,,False,,,1.825058,
V1_079,What's the state of BCM22?,gpio_read,read_gpio,{'pin': 22},CALL,READ_ONLY,abbrev,['full'],,null,,False,,,1.83286,
V1_080,What's the state of BCM23?,gpio_read,read_gpio,{'pin': 23},CALL,READ_ONLY,abbrev,['full'],,null,,False,,,2.259944,
V1_081,Scan I2C bus 0.,i2c,scan_i2c_bus,{'bus': 0},CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 0}",,True,,,2.470238,
V1_082,Which devices are visible on I2C-0?,i2c,scan_i2c_bus,{'bus': 0},CALL,READ_ONLY,natural,['full'],list_spi_devices,"{""description"": ""SPI/spidev device nodes""}",,False,,,1.443071,
V1_083,Scan I2C bus 1.,i2c,scan_i2c_bus,{'bus': 1},CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,True,,,2.442336,
V1_084,Which devices are visible on I2C-1?,i2c,scan_i2c_bus,{'bus': 1},CALL,READ_ONLY,natural,['full'],list_spi_devices,"{""description"": ""SPI/spidev device nodes""}",,False,,,1.321573,
V1_085,Is there an I2C device at 0x20 on bus 1?,i2c,check_i2c_device,"{'bus': 1, 'address': '0x20'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x20""}",,True,,,2.695526,
V1_086,Dump I2C device 0x20 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x20'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,2.016247,
V1_087,Is there an I2C device at 0x3c on bus 1?,i2c,check_i2c_device,"{'bus': 1, 'address': '0x3c'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x3c""}",,True,,,2.721178,
V1_088,Dump I2C device 0x3c on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x3c'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,2.265134,
V1_089,Is there an I2C device at 0x48 on bus 1?,i2c,check_i2c_device,"{'bus': 1, 'address': '0x48'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x48""}",,True,,,2.745702,
V1_090,Dump I2C device 0x48 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x48'}",CALL,READ_ONLY,direct,['full'],set_gpio,"{""pin"": 0, ""state"": true}",,False,,,2.686597,
V1_091,Is there an I2C device at 0x50 on bus 1?,i2c,check_i2c_device,"{'bus': 1, 'address': '0x50'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x50""}",,True,,,2.722823,
V1_092,Dump I2C device 0x50 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x50'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,2.271315,
V1_093,Is there an I2C device at 0x68 on bus 1?,i2c,check_i2c_device,"{'bus': 1, 'address': '0x68'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x68""}",,True,,,2.757904,
V1_094,Dump I2C device 0x68 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x68'}",CALL,READ_ONLY,direct,['full'],set_gpio,"{""pin"": 0, ""state"": true}",,False,,,2.67927,
V1_095,Is there an I2C device at 0x76 on bus 1?,i2c,check_i2c_device,"{'bus': 1, 'address': '0x76'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x76""}",,True,,,2.913065,
V1_096,Dump I2C device 0x76 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x76'}",CALL,READ_ONLY,direct,['full'],set_gpio,"{""pin"": 0, ""state"": true}",,False,,,2.690417,
V1_097,Is there an I2C device at 0x77 on bus 1?,i2c,check_i2c_device,"{'bus': 1, 'address': '0x77'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x77""}",,True,,,2.754765,
V1_098,Dump I2C device 0x77 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x77'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,2.280991,
V1_099,Check I2C communication status.,i2c,get_i2c_status,{},CALL,READ_ONLY,direct,['full'],get_i2c_status,{},,True,,,1.270452,
V1_100,Is I2C available on this Pi?,i2c,get_i2c_status,{},CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 0, ""address"": ""Pi""}",,False,,,2.27633,
V1_101,Please scan I2C bus 0.,i2c,scan_i2c_bus,{'bus': 0},CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 0}",,True,,,1.744973,
V1_102,Please check which devices are visible on I2C-0.,i2c,scan_i2c_bus,{'bus': 0},CALL,READ_ONLY,natural,['full'],get_i2c_status,"{""description"": ""I2C-0.""}",,False,,,1.235579,
V1_103,Please scan I2C bus 1.,i2c,scan_i2c_bus,{'bus': 1},CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,True,,,1.766137,
V1_104,Please check which devices are visible on I2C-1.,i2c,scan_i2c_bus,{'bus': 1},CALL,READ_ONLY,natural,['full'],get_i2c_status,{},,False,,,1.202516,
V1_105,Please check whether there is an I2C device at 0x20 on bus 1.,i2c,check_i2c_device,"{'bus': 1, 'address': '0x20'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x20""}",,True,,,2.736934,
V1_106,Please dump I2C device 0x20 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x20'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,1.880901,
V1_107,Please check whether there is an I2C device at 0x3c on bus 1.,i2c,check_i2c_device,"{'bus': 1, 'address': '0x3c'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x3c""}",,True,,,2.773468,
V1_108,Please dump I2C device 0x3c on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x3c'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,1.874602,
V1_109,Please check whether there is an I2C device at 0x48 on bus 1.,i2c,check_i2c_device,"{'bus': 1, 'address': '0x48'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x48""}",,True,,,2.921494,
V1_110,Please dump I2C device 0x48 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x48'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,1.863657,
V1_111,Please check whether there is an I2C device at 0x50 on bus 1.,i2c,check_i2c_device,"{'bus': 1, 'address': '0x50'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x50""}",,True,,,2.819245,
V1_112,Please dump I2C device 0x50 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x50'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,1.865891,
V1_113,Please check whether there is an I2C device at 0x68 on bus 1.,i2c,check_i2c_device,"{'bus': 1, 'address': '0x68'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x68""}",,True,,,2.936597,
V1_114,Please dump I2C device 0x68 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x68'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,1.866013,
V1_115,Please check whether there is an I2C device at 0x76 on bus 1.,i2c,check_i2c_device,"{'bus': 1, 'address': '0x76'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x76""}",,True,,,2.906939,
V1_116,Please dump I2C device 0x76 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x76'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,1.882968,
V1_117,Please check whether there is an I2C device at 0x77 on bus 1.,i2c,check_i2c_device,"{'bus': 1, 'address': '0x77'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x77""}",,True,,,2.944119,
V1_118,Please dump I2C device 0x77 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x77'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,1.881409,
V1_119,Please check I2C communication status.,i2c,get_i2c_status,{},CALL,READ_ONLY,direct,['full'],get_i2c_status,{},,True,,,1.28566,
V1_120,Please check whether I2C is available on this Pi.,i2c,get_i2c_status,{},CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 0, ""address"": ""Pi""}",,False,,,2.325932,
V1_121,Can you scan I2C bus 0.,i2c,scan_i2c_bus,{'bus': 0},CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 0}",,True,,,1.772336,
V1_122,Can you check which devices are visible on I2C-0?,i2c,scan_i2c_bus,{'bus': 0},CALL,READ_ONLY,natural,['full'],get_i2c_status,{},,False,,,1.250893,
V1_123,Can you scan I2C bus 1.,i2c,scan_i2c_bus,{'bus': 1},CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,True,,,1.802842,
V1_124,Can you check which devices are visible on I2C-1?,i2c,scan_i2c_bus,{'bus': 1},CALL,READ_ONLY,natural,['full'],get_i2c_status,{},,False,,,1.257648,
V1_125,Can you check whether there is an I2C device at 0x20 on bus 1?,i2c,check_i2c_device,"{'bus': 1, 'address': '0x20'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x20""}",,True,,,2.550273,
V1_126,Is SPI enabled?,spi,get_spi_status,{},CALL,READ_ONLY,direct,['full'],get_i2c_status,{},,False,,,1.107418,
V1_127,Check SPI interface status.,spi,get_spi_status,{},CALL,READ_ONLY,paraphrase,['full'],get_i2c_status,{},,False,,,1.295967,
V1_128,List SPI devices.,spi,list_spi_devices,{},CALL,READ_ONLY,direct,['full'],list_spi_devices,{},,True,,,1.056764,
V1_129,Show spidev nodes.,spi,list_spi_devices,{},CALL,READ_ONLY,abbrev,['full'],list_spi_devices,{},,True,,,1.13073,
V1_130,Please check whether SPI is enabled.,spi,get_spi_status,{},CALL,READ_ONLY,direct,['full'],get_i2c_status,{},,False,,,1.334929,
V1_131,Please check SPI interface status.,spi,get_spi_status,{},CALL,READ_ONLY,paraphrase,['full'],get_i2c_status,{},,False,,,1.132336,
V1_132,Please list SPI devices.,spi,list_spi_devices,{},CALL,READ_ONLY,direct,['full'],list_spi_devices,{},,True,,,1.066198,
V1_133,Please show spidev nodes.,spi,list_spi_devices,{},CALL,READ_ONLY,abbrev,['full'],list_spi_devices,{},,True,,,1.155326,
V1_134,Can you check whether SPI is enabled?,spi,get_spi_status,{},CALL,READ_ONLY,direct,['full'],get_i2c_status,{},,False,,,1.349932,
V1_135,Can you check SPI interface status.,spi,get_spi_status,{},CALL,READ_ONLY,paraphrase,['full'],get_i2c_status,{},,False,,,1.343169,
V1_136,Can you list SPI devices.,spi,list_spi_devices,{},CALL,READ_ONLY,direct,['full'],list_spi_devices,{},,True,,,1.074171,
V1_137,Can you show spidev nodes.,spi,list_spi_devices,{},CALL,READ_ONLY,abbrev,['full'],list_spi_devices,{},,True,,,1.106972,
V1_138,Quick check: is SPI enabled?,spi,get_spi_status,{},CALL,READ_ONLY,direct,['full'],get_i2c_status,{},,False,,,1.149913,
V1_139,Quick check: check SPI interface status.,spi,get_spi_status,{},CALL,READ_ONLY,paraphrase,['full'],get_i2c_status,{},,False,,,1.167857,
V1_140,Quick check: list SPI devices.,spi,list_spi_devices,{},CALL,READ_ONLY,direct,['full'],list_spi_devices,{},,True,,,1.076913,
V1_141,Quick check: show spidev nodes.,spi,list_spi_devices,{},CALL,READ_ONLY,abbrev,['full'],get_spi_status,{},,False,,,1.168266,
V1_142,I need you to is SPI enabled?,spi,get_spi_status,{},CALL,READ_ONLY,direct,['full'],get_spi_status,{},,True,,,1.089789,
V1_143,I need you to check SPI interface status.,spi,get_spi_status,{},CALL,READ_ONLY,paraphrase,['full'],get_i2c_status,{},,False,,,1.174668,
V1_144,I need you to list SPI devices.,spi,list_spi_devices,{},CALL,READ_ONLY,direct,['full'],list_spi_devices,{},,True,,,1.078069,
V1_145,I need you to show spidev nodes.,spi,list_spi_devices,{},CALL,READ_ONLY,abbrev,['full'],list_spi_devices,{},,True,,,1.106185,
V1_146,Please check whether SPI is enabled.,spi,get_spi_status,{},CALL,READ_ONLY,direct,['full'],get_i2c_status,{},,False,,,1.320835,
V1_147,Please check SPI interface status.,spi,get_spi_status,{},CALL,READ_ONLY,paraphrase,['full'],get_i2c_status,{},,False,,,1.156921,
V1_148,Please list SPI devices.,spi,list_spi_devices,{},CALL,READ_ONLY,direct,['full'],list_spi_devices,{},,True,,,1.090323,
