id,query,category,expected_tool,expected_args,expected_action,risk,style,eligible_levels,predicted_tool,predicted_args,confidence,raw_correct,gate_execute,gated_correct,latency_s,reasoning
V1_036,Set GPIO 17 low.,gpio_set,set_gpio,"{'pin': 17, 'state': False}",CALL,MEDIUM,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.485259,
V1_037,Set GPIO 18 high.,gpio_set,set_gpio,"{'pin': 18, 'state': True}",CALL,MEDIUM,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.637544,
V1_038,Set GPIO 18 low.,gpio_set,set_gpio,"{'pin': 18, 'state': False}",CALL,MEDIUM,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.445983,
V1_039,Set GPIO 19 high.,gpio_set,set_gpio,"{'pin': 19, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 19, ""state"": true}",,True,,,2.082684,
V1_040,Set GPIO 19 low.,gpio_set,set_gpio,"{'pin': 19, 'state': False}",CALL,MEDIUM,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.468618,
V1_041,Set GPIO 20 high.,gpio_set,set_gpio,"{'pin': 20, 'state': True}",CALL,MEDIUM,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.625872,
V1_042,Set GPIO 20 low.,gpio_set,set_gpio,"{'pin': 20, 'state': False}",CALL,MEDIUM,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.47232,
V1_043,Set GPIO 21 high.,gpio_set,set_gpio,"{'pin': 21, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 21, ""state"": true}",,True,,,2.193843,
V1_044,Set GPIO 21 low.,gpio_set,set_gpio,"{'pin': 21, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 21, ""state"": false}",,True,,,2.193112,
V1_045,Set GPIO 22 high.,gpio_set,set_gpio,"{'pin': 22, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 22, ""state"": true}",,True,,,2.194062,
V1_046,Set GPIO 22 low.,gpio_set,set_gpio,"{'pin': 22, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 22, ""state"": false}",,True,,,2.187601,
V1_047,Set GPIO 23 high.,gpio_set,set_gpio,"{'pin': 23, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 23, ""state"": true}",,True,,,2.439458,
V1_048,Set GPIO 23 low.,gpio_set,set_gpio,"{'pin': 23, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 23, ""state"": false}",,True,,,2.097476,
V1_049,Set GPIO 24 high.,gpio_set,set_gpio,"{'pin': 24, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 24, ""state"": true}",,True,,,2.190531,
V1_050,Set GPIO 24 low.,gpio_set,set_gpio,"{'pin': 24, 'state': False}",CALL,MEDIUM,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.634913,
V1_051,Set GPIO 25 high.,gpio_set,set_gpio,"{'pin': 25, 'state': True}",CALL,MEDIUM,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.647643,
V1_052,Set GPIO 25 low.,gpio_set,set_gpio,"{'pin': 25, 'state': False}",CALL,MEDIUM,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.625477,
V1_053,Set GPIO 26 high.,gpio_set,set_gpio,"{'pin': 26, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 26, ""state"": true}",,True,,,2.367309,
V1_054,Set GPIO 26 low.,gpio_set,set_gpio,"{'pin': 26, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 26, ""state"": false}",,True,,,2.347797,
V1_055,Set GPIO 27 high.,gpio_set,set_gpio,"{'pin': 27, 'state': True}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 27, ""state"": true}",,True,,,2.451849,
V1_056,Set GPIO 27 low.,gpio_set,set_gpio,"{'pin': 27, 'state': False}",CALL,MEDIUM,direct,['full'],set_gpio,"{""pin"": 27, ""state"": false}",,True,,,2.135831,
V1_057,Read GPIO 0.,gpio_read,read_gpio,{'pin': 0},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.421124,
V1_058,Read GPIO 1.,gpio_read,read_gpio,{'pin': 1},CALL,READ_ONLY,direct,['full'],read_gpio,"{""pin"": 1}",,True,,,1.777738,
V1_059,Read GPIO 2.,gpio_read,read_gpio,{'pin': 2},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.5177,
V1_060,Read GPIO 3.,gpio_read,read_gpio,{'pin': 3},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.493673,
V1_061,Read GPIO 4.,gpio_read,read_gpio,{'pin': 4},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.519005,
V1_062,Read GPIO 5.,gpio_read,read_gpio,{'pin': 5},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.499751,
V1_063,Read GPIO 6.,gpio_read,read_gpio,{'pin': 6},CALL,READ_ONLY,direct,['full'],read_gpio,"{""pin"": 6}",,True,,,1.822872,
V1_064,Read GPIO 7.,gpio_read,read_gpio,{'pin': 7},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.498389,
V1_065,Read GPIO 8.,gpio_read,read_gpio,{'pin': 8},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,False,,,1.527097,
V1_066,Read GPIO 9.,gpio_read,read_gpio,{'pin': 9},CALL,READ_ONLY,direct,['full'],read_gpio,"{""pin"": 9}",,True,,,1.828075,
V1_067,Read GPIO 10.,gpio_read,read_gpio,{'pin': 10},CALL,READ_ONLY,direct,['full'],read_gpio,"{""pin"": 10}",,True,,,1.82518,
V1_068,Read GPIO 11.,gpio_read,read_gpio,{'pin': 11},CALL,READ_ONLY,direct,['full'],read_gpio,"{""pin"": 11}",,True,,,1.822455,
V1_069,What's the state of BCM12?,gpio_read,read_gpio,{'pin': 12},CALL,READ_ONLY,abbrev,['full'],set_gpio,"{""pin"": 0, ""state"": true}",,False,,,2.163465,
V1_070,What's the state of BCM13?,gpio_read,read_gpio,{'pin': 13},CALL,READ_ONLY,abbrev,['full'],set_gpio,"{""pin"": 1, ""state"": true}",,False,,,2.175701,
V1_071,What's the state of BCM14?,gpio_read,read_gpio,{'pin': 14},CALL,READ_ONLY,abbrev,['full'],set_gpio,"{""pin"": 14, ""state"": true}",,False,,,2.169378,
V1_072,What's the state of BCM15?,gpio_read,read_gpio,{'pin': 15},CALL,READ_ONLY,abbrev,['full'],get_spi_status,"{""connector"": ""BCM15""}",,False,,,1.513056,
V1_073,What's the state of BCM16?,gpio_read,read_gpio,{'pin': 16},CALL,READ_ONLY,abbrev,['full'],set_gpio,"{""pin"": 16, ""state"": true}",,False,,,2.178694,
V1_074,What's the state of BCM17?,gpio_read,read_gpio,{'pin': 17},CALL,READ_ONLY,abbrev,['full'],set_gpio,"{""pin"": 17, ""state"": true}",,False,,,2.183199,
V1_075,What's the state of BCM18?,gpio_read,read_gpio,{'pin': 18},CALL,READ_ONLY,abbrev,['full'],set_gpio,"{""pin"": 0, ""state"": true}",,False,,,2.17522,
V1_076,What's the state of BCM19?,gpio_read,read_gpio,{'pin': 19},CALL,READ_ONLY,abbrev,['full'],get_spi_status,"{""connector"": ""BCM19""}",,False,,,1.55578,
V1_077,What's the state of BCM20?,gpio_read,read_gpio,{'pin': 20},CALL,READ_ONLY,abbrev,['full'],set_gpio,"{""pin"": 0, ""state"": true}",,False,,,2.18956,
V1_078,What's the state of BCM21?,gpio_read,read_gpio,{'pin': 21},CALL,READ_ONLY,abbrev,['full'],set_gpio,"{""pin"": 0, ""state"": true}",,False,,,2.185756,
V1_079,What's the state of BCM22?,gpio_read,read_gpio,{'pin': 22},CALL,READ_ONLY,abbrev,['full'],,null,,False,,,1.844136,
V1_080,What's the state of BCM23?,gpio_read,read_gpio,{'pin': 23},CALL,READ_ONLY,abbrev,['full'],set_gpio,"{""pin"": 0, ""state"": true}",,False,,,2.190136,
V1_081,Scan I2C bus 0.,i2c,scan_i2c_bus,{'bus': 0},CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 0}",,True,,,2.511486,
V1_082,Which devices are visible on I2C-0?,i2c,scan_i2c_bus,{'bus': 0},CALL,READ_ONLY,natural,['full'],list_spi_devices,"{""description"": ""I2C-0""}",,False,,,1.304802,
V1_083,Scan I2C bus 1.,i2c,scan_i2c_bus,{'bus': 1},CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,True,,,2.109795,
V1_084,Which devices are visible on I2C-1?,i2c,scan_i2c_bus,{'bus': 1},CALL,READ_ONLY,natural,['full'],list_spi_devices,"{""description"": ""SPI/spidev device nodes""}",,False,,,1.358441,
V1_085,Is there an I2C device at 0x20 on bus 1?,i2c,check_i2c_device,"{'bus': 1, 'address': '0x20'}",CALL,READ_ONLY,natural,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,1.783698,
V1_086,Dump I2C device 0x20 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x20'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,2.096229,
V1_087,Is there an I2C device at 0x3c on bus 1?,i2c,check_i2c_device,"{'bus': 1, 'address': '0x3c'}",CALL,READ_ONLY,natural,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,1.780709,
V1_088,Dump I2C device 0x3c on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x3c'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,1.957009,
V1_089,Is there an I2C device at 0x48 on bus 1?,i2c,check_i2c_device,"{'bus': 1, 'address': '0x48'}",CALL,READ_ONLY,natural,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,1.795466,
V1_090,Dump I2C device 0x48 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x48'}",CALL,READ_ONLY,direct,['full'],set_gpio,"{""pin"": 0, ""state"": true}",,False,,,2.747651,
V1_091,Is there an I2C device at 0x50 on bus 1?,i2c,check_i2c_device,"{'bus': 1, 'address': '0x50'}",CALL,READ_ONLY,natural,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,1.794777,
V1_092,Dump I2C device 0x50 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x50'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,2.341062,
V1_093,Is there an I2C device at 0x68 on bus 1?,i2c,check_i2c_device,"{'bus': 1, 'address': '0x68'}",CALL,READ_ONLY,natural,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,1.798002,
V1_094,Dump I2C device 0x68 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x68'}",CALL,READ_ONLY,direct,['full'],set_gpio,"{""pin"": 0, ""state"": true}",,False,,,2.774332,
V1_095,Is there an I2C device at 0x76 on bus 1?,i2c,check_i2c_device,"{'bus': 1, 'address': '0x76'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x76""}",,True,,,2.986542,
V1_096,Dump I2C device 0x76 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x76'}",CALL,READ_ONLY,direct,['full'],set_gpio,"{""pin"": 0, ""state"": true}",,False,,,2.74386,
V1_097,Is there an I2C device at 0x77 on bus 1?,i2c,check_i2c_device,"{'bus': 1, 'address': '0x77'}",CALL,READ_ONLY,natural,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,1.81475,
V1_098,Dump I2C device 0x77 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x77'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,2.35889,
V1_099,Check I2C communication status.,i2c,get_i2c_status,{},CALL,READ_ONLY,direct,['full'],get_i2c_status,{},,True,,,1.309001,
V1_100,Is I2C available on this Pi?,i2c,get_i2c_status,{},CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 0, ""address"": ""Pi""}",,False,,,2.332255,
V1_101,Please scan I2C bus 0.,i2c,scan_i2c_bus,{'bus': 0},CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 0}",,True,,,1.772787,
V1_102,Please check which devices are visible on I2C-0.,i2c,scan_i2c_bus,{'bus': 0},CALL,READ_ONLY,natural,['full'],get_i2c_status,"{""description"": ""I2C-0.""}",,False,,,1.277358,
V1_103,Please scan I2C bus 1.,i2c,scan_i2c_bus,{'bus': 1},CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,True,,,1.858094,
V1_104,Please check which devices are visible on I2C-1.,i2c,scan_i2c_bus,{'bus': 1},CALL,READ_ONLY,natural,['full'],get_i2c_status,"{""description"": ""I2C-1""}",,False,,,1.360043,
V1_105,Please check whether there is an I2C device at 0x20 on bus 1.,i2c,check_i2c_device,"{'bus': 1, 'address': '0x20'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x20""}",,True,,,2.802732,
V1_106,Please dump I2C device 0x20 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x20'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,1.89377,
V1_107,Please check whether there is an I2C device at 0x3c on bus 1.,i2c,check_i2c_device,"{'bus': 1, 'address': '0x3c'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x3c""}",,True,,,2.974178,
V1_108,Please dump I2C device 0x3c on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x3c'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,1.914508,
V1_109,Please check whether there is an I2C device at 0x48 on bus 1.,i2c,check_i2c_device,"{'bus': 1, 'address': '0x48'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x48""}",,True,,,2.993786,
V1_110,Please dump I2C device 0x48 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x48'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,2.190077,
V1_111,Please check whether there is an I2C device at 0x50 on bus 1.,i2c,check_i2c_device,"{'bus': 1, 'address': '0x50'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x50""}",,True,,,2.936181,
V1_112,Please dump I2C device 0x50 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x50'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,1.919648,
V1_113,Please check whether there is an I2C device at 0x68 on bus 1.,i2c,check_i2c_device,"{'bus': 1, 'address': '0x68'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x68""}",,True,,,2.992554,
V1_114,Please dump I2C device 0x68 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x68'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,2.191791,
V1_115,Please check whether there is an I2C device at 0x76 on bus 1.,i2c,check_i2c_device,"{'bus': 1, 'address': '0x76'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x76""}",,True,,,2.993023,
V1_116,Please dump I2C device 0x76 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x76'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,2.200938,
V1_117,Please check whether there is an I2C device at 0x77 on bus 1.,i2c,check_i2c_device,"{'bus': 1, 'address': '0x77'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x77""}",,True,,,2.994904,
V1_118,Please dump I2C device 0x77 on bus 1.,i2c,dump_i2c_device,"{'bus': 1, 'address': '0x77'}",CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,False,,,1.921844,
V1_119,Please check I2C communication status.,i2c,get_i2c_status,{},CALL,READ_ONLY,direct,['full'],get_i2c_status,{},,True,,,1.320099,
V1_120,Please check whether I2C is available on this Pi.,i2c,get_i2c_status,{},CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 0, ""address"": ""Pi""}",,False,,,2.365278,
V1_121,Can you scan I2C bus 0.,i2c,scan_i2c_bus,{'bus': 0},CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 0}",,True,,,1.798455,
V1_122,Can you check which devices are visible on I2C-0?,i2c,scan_i2c_bus,{'bus': 0},CALL,READ_ONLY,natural,['full'],get_i2c_status,{},,False,,,1.233726,
V1_123,Can you scan I2C bus 1.,i2c,scan_i2c_bus,{'bus': 1},CALL,READ_ONLY,direct,['full'],scan_i2c_bus,"{""bus"": 1}",,True,,,1.824783,
V1_124,Can you check which devices are visible on I2C-1?,i2c,scan_i2c_bus,{'bus': 1},CALL,READ_ONLY,natural,['full'],get_i2c_status,"{""description"": ""I2C-1""}",,False,,,1.379777,
V1_125,Can you check whether there is an I2C device at 0x20 on bus 1?,i2c,check_i2c_device,"{'bus': 1, 'address': '0x20'}",CALL,READ_ONLY,natural,['full'],check_i2c_device,"{""bus"": 1, ""address"": ""0x20""}",,True,,,2.835241,
V1_126,Is SPI enabled?,spi,get_spi_status,{},CALL,READ_ONLY,direct,['full'],get_i2c_status,{},,False,,,1.139531,
V1_127,Check SPI interface status.,spi,get_spi_status,{},CALL,READ_ONLY,paraphrase,['full'],get_i2c_status,{},,False,,,1.300247,
V1_128,List SPI devices.,spi,list_spi_devices,{},CALL,READ_ONLY,direct,['full'],list_spi_devices,{},,True,,,1.069658,
V1_129,Show spidev nodes.,spi,list_spi_devices,{},CALL,READ_ONLY,abbrev,['full'],list_spi_devices,{},,True,,,1.171685,
V1_130,Please check whether SPI is enabled.,spi,get_spi_status,{},CALL,READ_ONLY,direct,['full'],get_i2c_status,{},,False,,,1.102163,
V1_131,Please check SPI interface status.,spi,get_spi_status,{},CALL,READ_ONLY,paraphrase,['full'],get_i2c_status,{},,False,,,1.160362,
V1_132,Please list SPI devices.,spi,list_spi_devices,{},CALL,READ_ONLY,direct,['full'],list_spi_devices,{},,True,,,1.091212,
V1_133,Please show spidev nodes.,spi,list_spi_devices,{},CALL,READ_ONLY,abbrev,['full'],list_spi_devices,{},,True,,,1.134181,
V1_134,Can you check whether SPI is enabled?,spi,get_spi_status,{},CALL,READ_ONLY,direct,['full'],get_i2c_status,{},,False,,,1.121106,
V1_135,Can you check SPI interface status.,spi,get_spi_status,{},CALL,READ_ONLY,paraphrase,['full'],get_i2c_status,{},,False,,,1.354773,
V1_136,Can you list SPI devices.,spi,list_spi_devices,{},CALL,READ_ONLY,direct,['full'],list_spi_devices,{},,True,,,1.089726,
V1_137,Can you show spidev nodes.,spi,list_spi_devices,{},CALL,READ_ONLY,abbrev,['full'],list_spi_devices,{},,True,,,1.136453,
V1_138,Quick check: is SPI enabled?,spi,get_spi_status,{},CALL,READ_ONLY,direct,['full'],get_i2c_status,{},,False,,,1.17684,
V1_139,Quick check: check SPI interface status.,spi,get_spi_status,{},CALL,READ_ONLY,paraphrase,['full'],get_i2c_status,{},,False,,,1.181633,
V1_140,Quick check: list SPI devices.,spi,list_spi_devices,{},CALL,READ_ONLY,direct,['full'],list_spi_devices,{},,True,,,1.12631,
V1_141,Quick check: show spidev nodes.,spi,list_spi_devices,{},CALL,READ_ONLY,abbrev,['full'],get_spi_status,{},,False,,,1.192103,
V1_142,I need you to is SPI enabled?,spi,get_spi_status,{},CALL,READ_ONLY,direct,['full'],get_i2c_status,{},,False,,,1.129336,
V1_143,I need you to check SPI interface status.,spi,get_spi_status,{},CALL,READ_ONLY,paraphrase,['full'],get_i2c_status,{},,False,,,1.183,
